PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;METOD_SB;POKRYVN;PATROVITOST;FENOFAZE;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
21;65356695;Phengaris nausithous;modrásek bahenní;Motıli;Faltynek Fric Zdenìk;20240727;20240727;;12692368;KÚ: Františky;6262;Františky;-627782.65;-1093310.8;Kolektiv autorù (2024) Data EBMS.;0;1;0;jedinci;;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù motılù;Hejda Radek;0;;;;;SO;HD II, HD IV;NT;;;;1;20251023
22;65356684;Phengaris nausithous;modrásek bahenní;Motıli;Hajková Klára;20240727;20240727;;12692365;KÚ: Františky;6262;Františky;-627777.32;-1093333.81;Kolektiv autorù (2024) Data EBMS.;0;1;0;jedinci;;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù motılù;Hejda Radek;0;;;;;SO;HD II, HD IV;NT;;;;1;20251023
23;65355325;Phengaris nausithous;modrásek bahenní;Motıli;Irungbam Jatishwor;20240828;20240828;;12692126;KÚ: Úsilné;6952;Úsilné;-753575.21;-1162114.87;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;3;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
24;65355228;Phengaris nausithous;modrásek bahenní;Motıli;Irungbam Jatishwor;20240823;20240823;;12692106;KÚ: Hluboká nad Vltavou;6952;Hluboká nad Vltavou;-757946.94;-1158249.6;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;3;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
25;65354748;Phengaris nausithous;modrásek bahenní;Motıli;Slepica Martin;20240729;20240729;;12692025;KÚ: Termesivy;6459;Termesivy;-665200.85;-1107872.6;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;11;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
26;65354741;Phengaris nausithous;modrásek bahenní;Motıli;Slepica Martin;20240729;20240729;;12692024;KÚ: Termesivy;6459;Termesivy;-665153.68;-1107838;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;1;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
27;65354370;Phengaris nausithous;modrásek bahenní;Motıli;Slepica Martin;20240723;20240723;;12691965;KÚ: Støíbrné Hory u Pøibyslavi;6460;Støíbrné Hory u Pøibyslavi;-658978.62;-1108807.89;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;3;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
28;65354366;Phengaris nausithous;modrásek bahenní;Motıli;Slepica Martin;20240723;20240723;;12691964;KÚ: Èeská Bìlá;6360;Èeská Bìlá;-658392.48;-1102229.28;Kolektiv autorù (2024) Data EBMS.;0;2;0;jedinci;;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
29;65354331;Phengaris nausithous;modrásek bahenní;Motıli;Slepica Martin;20240722;20240722;;12691957;KÚ: Bøevnice;6359;Bøevnice;-664812.99;-1104825.49;Kolektiv autorù (2024) Data EBMS.;0;2;0;jedinci;;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
30;65354325;Phengaris nausithous;modrásek bahenní;Motıli;Slepica Martin;20240722;20240722;;12691956;KÚ: Kyjov u Havlíèkova Brodu;6359;Kyjov u Havlíèkova Brodu;-664152.71;-1104278.35;Kolektiv autorù (2024) Data EBMS.;0;4;0;jedinci;;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
