PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
1407;45632139;Phengaris nausithous;modrásek bahenní;Motıli;Nytra £ukasz;20180802;20180802;;6670926;Suchdol nad Odrou, ul. Komenského, pøíkop u eleznièní trati..;6373;Suchdol nad Odrou;-496714.3;-1120777.14;NYTRA £. (2018) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;;ír;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Nytra Lukasz;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;0;20181011
1408;45629685;Phengaris nausithous;modrásek bahenní;Motıli;Špinar Jan;20180722;20180722;12:30;6638125;Havlíèkùv Brod - Lipnická;6359;Havlíèkùv Brod;-668553.5;-1106783.02;ŠPINAR J. (2018) Terénní zápisky - náhodná pozorování.;0;10;1;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Špinar Jan;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;10;20181009;20190925;13455
1409;45629659;Phengaris nausithous;modrásek bahenní;Motıli;Jaklová Barbora;20180715;20180715;;6638071;IP denních motılù PP Suché Kopce;6361;Vojnùv Mìstec;-643486.52;-1100769.52;JAKLOVÁ B. (2018) Terénní zápisky - náhodná pozorování.;0;5;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Jaklová Barbora;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;16;20181009
1410;45629655;Phengaris nausithous;modrásek bahenní;Motıli;Špinar Jan;20180729;20180729;19:56;6670456;Havlíèkùv Brod - u letištì;6459;Šmolovy u Havlíèkova Brodu;-669024.52;-1107927.58;ŠPINAR J. (2018) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Špinar Jan;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;10;20181009
1411;45629654;Phengaris nausithous;modrásek bahenní;Motıli;Špinar Jan;20180729;20180729;19:26;6670455;Mírovka;6459;Mírovka;-665038.04;-1110040.86;ŠPINAR J. (2018) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Špinar Jan;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;10;20181009
1412;45629613;Phengaris nausithous;modrásek bahenní;Motıli;Špinar Jan;20180702;20180702;19:20;6638136;Obèiny u Šmolov;6459;Podìbaby;-669975.84;-1107693.28;ŠPINAR J. (2018) Terénní zápisky - náhodná pozorování.;0;2;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Špinar Jan;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;10;20181009
1413;45629115;Phengaris nausithous;modrásek bahenní;Motıli;Jaklová Barbora;20170728;20170728;;6670367;01843, Hamry nad Sázavou;6461;Zámek ïár;-643352.09;-1113779.14;JAKLOVÁ B. (2018) Terénní zápisky - náhodná pozorování.;0;2;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Jaklová Barbora;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;10;20181009
1414;45628568;Phengaris nausithous;modrásek bahenní;Motıli;Nytra £ukasz;20180719;20180719;;6670177;Jistebník, louka V od Døevìného mlına a S od Mlınky.;6274;Jistebník;-482570.69;-1111479.25;NYTRA £. (2018) Terénní zápisky - náhodná pozorování.;0;2;0;jedinci;;;;;ír;0;Min 1 ze dvojice byl samec.;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Nytra Lukasz;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;0;20181008
1415;45628014;Phengaris nausithous;modrásek bahenní;Motıli;Jaklová Barbora;20180715;20180715;13:00;6669708;IP denních motılù PP Bahna;6261;Dìdová;-635592.84;-1094099.63;JAKLOVÁ B. (2018) Terénní zápisky - náhodná pozorování.;0;16;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Jaklová Barbora;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;16;20181006
1416;45627921;Phengaris nausithous;modrásek bahenní;Motıli;Špinar Jan;20180724;20180724;12:23;6669676;Havlíèkùv Brod - Mírová;6459;Havlíèkùv Brod;-665454.2;-1108177;ŠPINAR J. (2018) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Špinar Jan;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;10;20181006
